,Player,S,Team,Points,rush_TD,rec_TD,KR_TD,PR_TD,def_TD,XPM,FGM
157,"Harris Jr., F.",4,AZ,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
158,"Harrison, S.",4,BAL,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
159,"Hayden, A.",4,COL,6.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
160,"Hendrix, K.",4,BAL,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
161,"Hendrix, M.",4,PHI,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
162,"Ishigawa, H.",4,COL,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
163,"Jefferson, L.",4,PHI,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
164,"Jenkins, L.",4,OCO,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
165,"Kamaka, E.",4,PHI,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
166,"Kane, M.",4,YKW,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
167,"Kennedy, E.",4,YKW,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
168,"King, G.",4,AZ,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
169,"Krimlaw, A.",4,COL,12.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0
170,"Kronen, R.",4,OCO,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
171,"Kyubee, S.",4,BAL,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
172,"Lavelle, D.",4,YKW,12.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0
173,"Lee, J.",4,SJS,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
174,"Lewith, T.",4,SJS,12.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0
175,"Luechly, L.",4,AZ,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
176,"Maddox, R.",4,YKW,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
177,"Maddox, S.",4,LV,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
178,"Marmeladov, V.",4,PHI,6.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
179,"McNoodle, M.",4,COL,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
180,"Metas, B.",4,BAL,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
181,"Miller, D.",4,SJS,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
182,"Morgan, L.",4,LV,6.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
183,"North, F.",4,PHI,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
184,"Novel, L.",4,COL,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
185,"O'Sullivan, J.",4,OCO,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
186,"O'Sullivan, K.",4,PHI,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
187,"Oakes, B.",4,LV,6.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
188,"Okonkwo, C.",4,SJS,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
189,"Oles, T.",4,PHI,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
190,"Petrakis, A.",4,OCO,6.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
191,"Pooky, S.",4,YKW,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
192,"Ramrio, M.",4,PHI,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
193,"Ridley, W.",4,YKW,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
194,"Saginaw, A.",4,LV,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
195,"Saint, J.",4,COL,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
196,"Sandoval, A.",4,COL,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
197,"Sandoval, R.",4,BAL,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
198,"Savea, A.",4,LV,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
199,"Sharpei, V.",4,SJS,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
200,"Shelton, L.",4,YKW,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
201,"Shoate, T.",4,LV,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
202,"Skidmarks, S.",4,COL,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
203,"Smallwood, D.",4,SJS,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
204,"Spector, M.",4,OCO,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
205,"Sphincter, A.",4,COL,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
206,"Steele, R.",4,BAL,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
207,"Stropko, B.",4,LV,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
208,"Taylor, O.",4,BAL,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
209,"Thomas, R.",4,COL,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
210,"Tiernan, L.",4,YKW,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
211,"Tomlinson, A.",4,OCO,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
212,"Tuck, J.",4,AZ,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
213,"Tucker, P.",4,PHI,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
214,"Turner, D.",4,BAL,6.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
215,"Two, B.",4,COL,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
216,"Valentine, V.",4,BAL,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
217,"Van Buren, M.",4,PHI,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
218,"Verns, D.",4,OCO,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
219,"Washington, L.",4,PHI,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
220,"Winchester, A.",4,OCO,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
221,"Wozy, F.",4,COL,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
222,"Wright Jr, G.",4,OCO,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
223,"Wright, J.",4,BAL,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
224,"Wright, O.",4,PHI,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
225,"Yates, J.",4,SJS,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
226,"Zhang, S.",4,AZ,6.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
227,"Blewitt, I.",4,SJS,115.0,0.0,0.0,0.0,0.0,0.0,40.0,25.0
228,"Gooney, W.",4,LV,88.0,0.0,0.0,0.0,0.0,0.0,22.0,22.0
229,"Harris, S.",4,PHI,107.0,0.0,0.0,0.0,0.0,0.0,23.0,28.0
230,"Kicksit, B.",4,COL,65.0,0.0,0.0,0.0,0.0,0.0,17.0,16.0
231,"Lombardi, J.",4,YKW,123.0,0.0,0.0,0.0,0.0,0.0,36.0,29.0
232,"Madlad, B.",4,OCO,113.0,0.0,0.0,0.0,0.0,0.0,50.0,21.0
233,"Ronaldo, C.",4,AZ,119.0,0.0,0.0,0.0,0.0,0.0,47.0,24.0
234,"Turkleton, T.",4,BAL,93.0,0.0,0.0,0.0,0.0,0.0,30.0,21.0
0,"Akselsen, M.",5,YKW,6.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
1,"Blocksdale, A.",5,BAL,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2,"Boss, M.",5,OCO,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
3,"Bronko, K.",5,AZ,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
4,"Burnsman, E.",5,OCO,6.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
5,"Chess, C.",5,AZ,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
6,"Diaz, D.",5,SJS,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
7,"Durden, J.",5,OCO,6.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
8,"Farlane, D.",5,COL,6.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
9,"Kennedy, E.",5,YKW,6.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
10,"Koch, D.",5,BAL,6.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
11,"Kroetch, D.",5,PHI,24.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0
12,"Mackworthy, R.",5,AZ,36.0,6.0,0.0,0.0,0.0,0.0,0.0,0.0
13,"Mango, T.",5,COL,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
14,"Milan, C.",5,PHI,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
15,"Noble, L.",5,LV,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
16,"Nuck, B.",5,YKW,12.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0
17,"O'Connell, K.",5,PHI,6.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
18,"O'Sullivan, C.",5,LV,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
19,"Orosz, C.",5,SJS,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
20,"Petrakis, A.",5,OCO,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
21,"Pierno, N.",5,COL,6.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
22,"Rove, C.",5,PHI,6.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
23,"Savea, A.",5,LV,24.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0
24,"Smallwood, D.",5,SJS,66.0,11.0,0.0,0.0,0.0,0.0,0.0,0.0
25,"Taylor, O.",5,BAL,24.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0
26,"Tenzini, G.",5,LV,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
27,"Tweed, B.",5,COL,24.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0
28,"Wright, O.",5,AZ,6.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
29,"Yates, J.",5,OCO,36.0,6.0,0.0,0.0,0.0,0.0,0.0,0.0
30,"Askins, J.",5,LV,6.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
31,"Baker, J.",5,LV,24.0,0.0,4.0,0.0,0.0,0.0,0.0,0.0
32,"Booter, F.",5,LV,42.0,0.0,7.0,0.0,0.0,0.0,0.0,0.0
33,"Bottles, B.",5,SJS,6.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
34,"Browning, B.",5,AZ,54.0,0.0,9.0,0.0,0.0,0.0,0.0,0.0
35,"Burnsman, E.",5,OCO,6.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
36,"Chess, C.",5,AZ,72.0,0.0,12.0,0.0,0.0,0.0,0.0,0.0
37,"Christmas, C.",5,BAL,6.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
38,"Cobb, K.",5,LV,6.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
39,"Cook, B.",5,YKW,66.0,0.0,11.0,0.0,0.0,0.0,0.0,0.0
40,"Crush, C.",5,COL,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
41,"Davis, A.",5,AZ,30.0,0.0,5.0,0.0,0.0,0.0,0.0,0.0
42,"DiMirio, P.",5,PHI,42.0,0.0,7.0,0.0,0.0,0.0,0.0,0.0
43,"Diaz, D.",5,SJS,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
44,"Durden, J.",5,OCO,12.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0
45,"Evans, D.",5,LV,24.0,0.0,4.0,0.0,0.0,0.0,0.0,0.0
46,"Farlane, D.",5,COL,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
47,"Floggity, J.",5,AZ,6.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
48,"Garden, J.",5,PHI,96.0,0.0,16.0,0.0,0.0,0.0,0.0,0.0
49,"Harris Jr., F.",5,YKW,30.0,0.0,5.0,0.0,0.0,0.0,0.0,0.0
50,"Hayden, A.",5,AZ,12.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0
51,"Hendrix, K.",5,COL,18.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0
52,"Jackson, M.",5,SJS,60.0,0.0,10.0,0.0,0.0,0.0,0.0,0.0
53,"Jarden, G.",5,YKW,42.0,0.0,7.0,0.0,0.0,0.0,0.0,0.0
54,"Joyce, S.",5,COL,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
55,"Kennedy, E.",5,YKW,84.0,0.0,14.0,0.0,0.0,0.0,0.0,0.0
56,"Koch, D.",5,BAL,6.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
57,"Kroetch, D.",5,PHI,18.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0
58,"Law, C.",5,AZ,36.0,0.0,6.0,0.0,0.0,0.0,0.0,0.0
59,"Law, D.",5,YKW,12.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0
60,"LeClair, A.",5,BAL,66.0,0.0,11.0,0.0,0.0,0.0,0.0,0.0
61,"Mackworthy, R.",5,AZ,12.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0
62,"Milan, C.",5,PHI,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
63,"Morris, D.",5,AZ,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
64,"North, F.",5,PHI,60.0,0.0,10.0,0.0,0.0,0.0,0.0,0.0
65,"Nuck, B.",5,YKW,12.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0
66,"O'Connell, K.",5,PHI,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
67,"O'Sullivan, C.",5,LV,6.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
68,"O'Sullivan, S.",5,OCO,18.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0
69,"Omega, K.",5,LV,12.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0
70,"Petrakis, A.",5,OCO,6.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
71,"Phelps, R.",5,OCO,24.0,0.0,4.0,0.0,0.0,0.0,0.0,0.0
72,"Reigns, J.",5,COL,6.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
73,"Reigns, J.",5,OCO,6.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
74,"Ross, J.",5,PHI,12.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0
75,"Savea, A.",5,LV,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
76,"Smallwood, D.",5,SJS,24.0,0.0,4.0,0.0,0.0,0.0,0.0,0.0
77,"Stormblessed, N.",5,BAL,24.0,0.0,4.0,0.0,0.0,0.0,0.0,0.0
78,"Tanner, C.",5,SJS,18.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0
79,"Taylor, O.",5,BAL,12.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0
80,"Tenzini, G.",5,LV,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
81,"Tweed, B.",5,COL,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
82,"Wachter, J.",5,BAL,48.0,0.0,8.0,0.0,0.0,0.0,0.0,0.0
83,"West, D.",5,AZ,42.0,0.0,7.0,0.0,0.0,0.0,0.0,0.0
84,"Westfield, B.",5,OCO,84.0,0.0,14.0,0.0,0.0,0.0,0.0,0.0
85,"Weston, S.",5,SJS,36.0,0.0,6.0,0.0,0.0,0.0,0.0,0.0
86,"Wheat, B.",5,COL,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
87,"Willie, T.",5,BAL,90.0,0.0,15.0,0.0,0.0,0.0,0.0,0.0
88,"Wright, O.",5,AZ,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
89,"Yates, J.",5,OCO,90.0,0.0,15.0,0.0,0.0,0.0,0.0,0.0
90,"Young, J.",5,COL,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
91,"Zhang, S.",5,AZ,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
92,"Askins, J.",5,LV,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
93,"Bly Jr., A.",5,COL,12.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0
94,"Boggs, B.",5,COL,12.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0
95,"Brill, J.",5,SJS,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
96,"Canton, J.",5,SJS,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
97,"Cook, B.",5,YKW,6.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
98,"Cushing, K.",5,PHI,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
99,"Delacour, A.",5,BAL,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
100,"DiMirio, P.",5,PHI,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
101,"Evans, D.",5,LV,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
102,"Garden, J.",5,PHI,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
103,"Hayden, A.",5,AZ,12.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0
104,"Jackson, M.",5,SJS,6.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
105,"Jefferson, L.",5,SJS,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
106,"Kroetch, D.",5,PHI,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
107,"Lavelle, D.",5,YKW,6.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
108,"LeClair, A.",5,BAL,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
109,"Mackworthy, R.",5,AZ,6.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
110,"Oakes, B.",5,LV,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
111,"Oles, T.",5,PHI,6.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
112,"Petrakis, A.",5,OCO,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
113,"Phelps, R.",5,OCO,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
114,"Ridley, W.",5,YKW,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
115,"Tucker, P.",5,PHI,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
116,"Westfield, B.",5,OCO,6.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
117,"Weston, S.",5,SJS,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
118,"Willie, T.",5,BAL,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
119,"Yates, J.",5,OCO,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
120,"Andres, J.",5,BAL,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
121,"Asipi, A.",5,AZ,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
122,"Askins, J.",5,LV,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
123,"Atwell, T.",5,OCO,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
124,"Bavitz, I.",5,OCO,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
125,"Bayley, B.",5,SJS,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
126,"Bj̦rnsson, B.",5,YKW,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
127,"Blade, B.",5,YKW,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
128,"Bly Jr., A.",5,COL,6.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
129,"Boggs, B.",5,COL,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
130,"Boss, M.",5,OCO,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
131,"Bot, B.",5,PHI,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
132,"Brill, J.",5,SJS,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
133,"Brister, T.",5,LV,6.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
134,"Broadway, E.",5,BAL,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
135,"Bronko, K.",5,AZ,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
136,"Brown, I.",5,LV,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
137,"Canton, J.",5,SJS,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
138,"Carter, P.",5,YKW,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
139,"Chambers III, C.",5,SJS,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
140,"Charlton, E.",5,SJS,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
141,"Clegane, G.",5,OCO,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
142,"Cox, J.",5,LV,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
143,"Cox, V.",5,OCO,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
144,"Cushing, K.",5,PHI,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
145,"Dam, D.",5,BAL,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
146,"Davidson, D.",5,PHI,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
147,"Davis, A.",5,AZ,12.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0
148,"Delacour, A.",5,BAL,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
149,"Diaz, D.",5,SJS,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
150,"Erikson, V.",5,COL,6.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
151,"Ernston, H.",5,AZ,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
152,"Fitzfatrick, R.",5,YKW,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
153,"Fletcher, G.",5,BAL,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
154,"Flimjollywop, S.",5,LV,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
155,"Flock, R.",5,PHI,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
156,"Floggity, J.",5,AZ,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
157,"Floggity, J.",5,YKW,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
158,"Fulton, W.",5,AZ,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
159,"Goodson, N.",5,AZ,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
160,"Grant, T.",5,COL,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
161,"Gustavsson, E.",5,COL,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
162,"Hackett, A.",5,PHI,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
163,"Hand Bot, Z.",5,AZ,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
164,"Hansen, A.",5,SJS,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
165,"Hardrool, C.",5,YKW,6.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
166,"Harrison, S.",5,BAL,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
167,"Hayden, A.",5,AZ,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
168,"Hendrix, K.",5,BAL,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
169,"Hendrix, M.",5,PHI,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
170,"Ishigawa, H.",5,COL,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
171,"Jarden, G.",5,YKW,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
172,"Jefferson, L.",5,SJS,6.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
173,"Kamaka, E.",5,PHI,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
174,"Kane, M.",5,YKW,6.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
175,"King, G.",5,PHI,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
176,"King, J.",5,OCO,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
177,"Krimlaw, A.",5,COL,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
178,"Kronen, R.",5,LV,12.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0
179,"Kyubee, S.",5,BAL,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
180,"Lattimore, J.",5,AZ,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
181,"Lavelle, D.",5,YKW,6.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
182,"Lee, J.",5,PHI,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
183,"Lewith, T.",5,SJS,12.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0
184,"Lockkeu, V.",5,LV,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
185,"Mackworthy, R.",5,AZ,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
186,"Maddox, R.",5,YKW,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
187,"Maddox, S.",5,LV,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
188,"Marmeladov, V.",5,PHI,12.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0
189,"Medved, E.",5,YKW,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
190,"Metas, B.",5,BAL,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
191,"Miller, D.",5,SJS,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
192,"Morris, D.",5,AZ,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
193,"Novel, L.",5,COL,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
194,"O'Sullivan, J.",5,OCO,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
195,"Oakes, B.",5,LV,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
196,"Okonkwo, C.",5,SJS,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
197,"Oles, T.",5,PHI,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
198,"Ones, B.",5,YKW,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
199,"Petrakis, A.",5,OCO,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
200,"Pierce, L.",5,COL,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
201,"Ramrio, M.",5,AZ,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
202,"Rchon, A.",5,YKW,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
203,"Ridley, W.",5,YKW,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
204,"Rove, C.",5,PHI,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
205,"Saginaw, A.",5,LV,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
206,"Saint, J.",5,COL,6.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
